date,SPY,IJR,EFA,EEM,AGG,TLT,SHY,LQD,GLD,VNQ
2005-02-02,80.479614,20.301340,28.375454,14.733242,51.742577,45.384022,53.740734,47.186825,42.160000,21.063181
2005-02-03,80.270401,20.239807,28.221401,14.718008,51.677151,45.359184,53.707729,47.245663,41.680000,21.127157
2005-02-04,81.127388,20.513538,28.366503,14.947927,51.893581,45.989594,53.760548,47.396820,41.470001,21.415094
2005-02-07,81.019386,20.524830,28.187370,14.995061,51.903683,46.332108,53.747398,47.413654,41.270000,21.343117
2005-02-08,81.113876,20.577562,28.187370,15.024080,51.933857,46.595196,53.727543,47.585869,41.259998,21.395096
2005-02-09,80.506584,20.165741,28.115707,14.975487,52.074829,46.719330,53.826790,47.753857,41.310001,21.531069
2005-02-10,80.796715,20.257389,28.407701,15.048016,51.808041,46.088863,53.787083,47.585869,41.750000,21.695036
2005-02-11,81.491768,20.478380,28.604746,15.194515,51.878510,46.059082,53.760548,47.447250,42.080002,21.759016
2005-02-14,81.431015,20.474609,28.826889,15.303311,51.888557,46.203053,53.734138,47.527050,42.549999,21.763016
2005-02-15,81.734650,20.473352,29.020359,15.339576,51.787849,45.969742,53.740734,47.455616,42.580002,21.858994
2005-02-16,81.788658,20.585087,28.764194,15.292426,51.727509,45.796028,53.714321,47.228851,42.520000,21.986959
2005-02-17,81.127388,20.399277,28.823299,15.267045,51.702290,45.508102,53.740734,47.123837,42.730000,21.970972
2005-02-18,81.235352,20.390484,28.966614,15.454892,51.717388,45.101082,53.667976,47.044067,42.750000,21.779024
2005-02-22,80.027473,20.005024,28.898544,15.398322,51.571426,44.902500,53.687847,47.002060,43.570000,21.155151
2005-02-23,80.601036,20.097935,28.912882,15.469393,51.596542,45.051403,53.681236,47.069294,43.419998,21.075172
2005-02-24,81.134117,20.321428,28.957659,15.709462,51.546211,44.952145,53.667976,46.976841,43.330002,21.091173
2005-02-25,81.937073,20.659170,29.294434,15.998845,51.591568,45.170578,53.641548,47.060871,43.500000,21.395096
2005-02-28,81.397247,20.528597,29.226364,15.972015,51.455650,44.684128,53.608402,46.796238,43.529999,21.335121
2005-03-01,81.802155,20.693075,29.387583,16.016983,51.418762,44.670204,53.597157,46.787403,43.220001,21.559063
2005-03-02,81.761627,20.698103,29.167255,15.752978,51.353134,44.610435,53.630299,46.804279,43.250000,21.415094
2005-03-03,81.795387,20.698103,29.181574,15.796500,51.393555,44.585506,53.650158,46.800072,42.970001,21.531069
2005-03-04,82.814301,20.975569,29.692114,15.985072,51.539951,45.068531,53.650158,46.951862,43.380001,21.934978
2005-03-07,82.854774,20.976835,29.566730,16.090233,51.555084,45.247757,53.630299,47.086720,43.470001,22.038960
2005-03-08,82.544380,20.777201,29.647343,15.967657,51.443989,44.819588,53.630299,46.875908,44.029999,21.914982
2005-03-09,81.626678,20.529848,29.512991,15.876276,51.130989,44.087570,53.610405,46.429035,44.020000,21.295124
2005-03-10,81.808884,20.370390,29.609728,15.723966,51.070446,44.356472,53.570644,46.492256,44.200001,21.439087
2005-03-11,81.235352,20.421875,29.602552,15.635483,51.110828,44.032848,53.557404,46.412159,44.430000,21.199144
2005-03-14,81.741409,20.522324,29.507616,15.515816,51.090569,44.296719,53.537487,46.407955,44.029999,21.495073
2005-03-15,81.066628,20.379179,29.324894,15.129247,51.100708,44.017883,53.517605,46.218204,44.060001,21.467087
2005-03-16,80.378372,20.325190,29.358936,15.000865,51.136051,44.286755,53.583897,46.378418,44.310001,21.211145
2005-03-17,80.540314,20.303862,29.324894,15.274296,51.125954,44.431156,53.603775,46.273037,43.820000,21.435087
2005-03-18,80.301163,20.247345,29.265776,15.205399,51.090569,44.152332,53.577271,46.133896,43.889999,21.359112
2005-03-21,80.003120,20.252371,29.066933,14.985637,51.090569,44.027802,53.610405,46.079086,43.090000,21.215143
2005-03-22,79.190216,20.165741,28.733734,14.708574,50.812943,43.654385,53.517605,45.682751,42.650002,20.835230
2005-03-23,79.257957,19.935968,28.542059,14.522184,50.878586,43.863522,53.510963,45.817703,42.419998,20.799242
2005-03-24,79.352814,20.032656,28.536690,14.506236,50.908878,43.953117,53.524235,45.914646,42.389999,20.841324
2005-03-28,79.467972,20.054312,28.536690,14.606318,50.807926,43.684265,53.497723,45.847191,42.540001,20.736097
2005-03-29,78.939606,19.743217,28.241102,14.228450,50.777603,43.943207,53.537487,45.927326,42.560001,20.744200
2005-03-30,80.057320,20.031635,28.472198,14.552646,50.929070,44.162270,53.544140,46.045364,42.610001,21.019381
2005-03-31,79.908272,20.006443,28.459652,14.708574,50.954308,44.480938,53.617081,46.205555,42.820000,20.970833
2005-04-01,79.549255,19.913246,28.393368,14.795619,51.254677,44.630905,53.650280,46.247929,42.619999,20.982958
2005-04-04,79.684753,20.035416,28.402332,14.828250,51.193932,44.620899,53.650280,45.964260,42.400002,20.889887
2005-04-05,80.064110,20.082020,28.554590,14.824623,51.092628,44.505939,53.663563,46.103977,42.450001,20.841324
2005-04-06,80.341805,20.085794,28.635214,15.027703,51.224319,44.660870,53.703430,46.078533,42.630001,20.950596
2005-04-07,80.775383,20.178995,28.751650,15.179289,51.163532,44.301033,53.683529,45.845745,42.570000,21.140797
2005-04-08,79.935356,19.881760,28.751650,15.107481,51.163532,44.455978,53.676842,45.993870,42.689999,21.043667
2005-04-11,79.996338,19.833908,28.859131,14.962429,51.259762,44.695850,53.676842,46.120892,42.779999,21.063894
2005-04-12,80.409569,19.972452,28.930780,15.151005,51.401585,45.110645,53.710083,46.307137,42.840000,21.347185
2005-04-13,79.461205,19.660097,28.626249,14.849290,51.472553,45.000721,53.789833,46.417175,42.900002,21.371460
2005-04-14,78.424736,19.282259,28.250061,14.469247,51.518120,44.930756,53.836399,46.247929,42.310001,21.169115
2005-04-15,77.327332,18.954800,27.904331,14.164628,51.700439,45.525505,53.922768,46.459553,42.400002,21.326942
2005-04-18,77.564423,19.066898,27.802216,14.332160,51.639679,45.490536,53.896152,46.467999,42.689999,21.294567
2005-04-19,78.180878,19.396872,28.171238,14.572233,51.705547,45.930389,53.962601,46.662781,43.279999,21.399790
2005-04-20,77.090233,19.124832,27.811186,14.228450,51.741016,45.815395,53.942738,46.688156,43.400002,21.347185
2005-04-21,78.587341,19.510229,28.314560,14.638230,51.614338,45.335571,53.849663,46.442627,43.189999,21.343138
2005-04-22,78.289215,19.254549,28.214245,14.476498,51.720722,45.715427,53.862885,46.662781,43.389999,21.509052
2005-04-25,78.804108,19.464882,28.362919,14.750656,51.700439,45.850399,53.876270,46.777035,43.439999,21.743773
2005-04-26,78.038589,19.162609,28.008223,14.599793,51.573814,45.780415,53.862885,46.700855,43.639999,21.772106
2005-04-27,78.343437,19.167646,27.932987,14.467791,51.786587,45.940308,53.902832,46.929436,43.200001,21.942066
2005-04-28,77.361214,18.740705,27.556787,14.237149,51.918278,46.280186,53.949326,47.124172,43.000000,21.889467
2005-04-29,78.411194,18.893097,27.999271,14.525089,51.832169,46.200203,53.896152,46.954842,43.349998,22.180838
2005-05-02,78.851509,19.127346,27.990314,14.621553,51.834267,46.190186,53.902798,46.970985,42.880001,22.164650
2005-05-03,78.987000,19.143728,28.051210,14.607772,51.798687,46.315586,53.936161,46.996456,42.759998,22.197023
2005-05-04,79.596672,19.371683,28.384418,15.005950,51.854568,45.909302,53.956100,46.890221,42.900002,22.217258
2005-05-05,79.569611,19.417030,28.425623,15.085002,51.890141,46.014668,54.009392,46.958256,42.910000,22.500542
2005-05-06,79.318954,19.467392,28.302021,15.125619,51.696964,45.673569,53.889477,46.703255,42.520000,22.217258
2005-05-09,79.813461,19.639948,28.366503,15.139399,51.656338,45.718678,53.862854,46.541805,42.549999,22.601713
2005-05-10,78.987000,19.398138,27.972393,14.799241,51.712269,46.044735,53.902798,46.533306,42.639999,22.601713
2005-05-11,79.420540,19.447256,28.097797,14.868149,51.798687,46.185177,53.936161,46.575752,42.689999,22.613852
2005-05-12,78.546654,19.155060,27.748474,14.614298,51.920586,46.365768,53.962818,46.427044,42.160000,22.387220
2005-05-13,78.390862,19.063114,27.587248,14.464166,51.971447,46.546310,54.022720,46.686256,41.950001,22.379120
2005-05-16,79.122475,19.352800,27.698317,14.636056,51.895226,46.491123,54.009392,46.614021,41.880001,22.484352
2005-05-17,79.650902,19.481253,27.694740,14.639682,51.956154,46.621563,54.009392,46.639538,41.860001,22.682640
2005-05-18,80.470566,19.876730,28.008223,14.931242,52.093430,46.932514,54.062695,46.805252,42.049999,22.905222
2005-05-19,80.809242,19.949772,28.027927,14.985637,51.966366,46.812126,53.982769,46.737251,41.980000,23.208738
2005-05-20,80.694084,19.899393,27.909706,14.947927,51.905354,46.867325,53.982769,46.724525,41.650002,23.257301
2005-05-23,81.141197,20.073200,28.140787,14.997235,52.078186,47.233467,54.016045,46.919994,41.619999,23.309906
2005-05-24,80.951515,20.014004,28.067345,14.953726,52.169674,47.363876,54.049385,47.021999,41.730000,22.986168
2005-05-25,80.890541,19.817528,27.990314,14.846382,52.159477,47.032841,54.069405,47.017746,41.869999,22.702873
2005-05-26,81.324097,20.075720,28.008223,15.013195,52.154419,47.017761,54.049385,47.047493,41.689999,22.605766
2005-05-27,81.459564,20.202919,28.124668,15.114734,52.118851,47.067970,54.069405,47.043259,41.880001,22.723122
2005-05-31,80.937958,20.114767,27.757441,14.984186,52.261139,47.649742,54.109322,47.247219,41.650002,22.961882
2005-06-01,81.628906,20.377993,27.925821,15.161153,52.647686,48.233242,54.216152,47.571850,41.529999,23.224922
2005-06-02,81.805077,20.452295,28.164076,15.276474,52.611992,48.349030,54.196163,47.755302,42.099998,23.143999
2005-06-03,81.391876,20.287302,27.900742,15.197418,52.479393,47.951351,54.129391,47.503613,42.169998,23.148043
2005-06-06,81.317329,20.390591,28.085258,15.350452,52.489578,48.202999,54.156086,47.635872,42.480000,23.322056
2005-06-07,81.378296,20.453558,28.228567,15.274296,52.627281,48.585648,54.169403,47.734001,42.380001,23.520338
2005-06-08,81.229271,20.306198,28.124668,15.216275,52.530415,48.354076,54.156086,47.635872,42.340000,23.617470
2005-06-09,81.615395,20.493858,28.235731,15.296061,52.525291,48.313812,54.122639,47.546253,42.270000,23.641752
2005-06-10,81.425697,20.516525,28.128246,15.339576,52.321365,47.770103,54.075939,47.332958,42.619999,23.593189
2005-06-13,81.683105,20.535419,28.031519,15.400496,52.275414,47.483162,54.075939,47.222054,42.779999,23.702465
2005-06-14,81.872787,20.769674,27.999271,15.463591,52.209103,47.170990,54.089317,47.170849,42.599998,23.896708
2005-06-15,82.028618,20.833912,28.165867,15.578909,52.178539,47.256603,54.075939,47.081253,42.740002,23.949310
2005-06-16,82.238586,20.981272,28.257225,15.718165,52.336613,47.493233,54.122639,47.128185,43.459999,23.973595
2005-06-17,82.543327,20.913252,28.681789,15.907462,52.336613,47.488159,54.115955,47.119675,43.630001,24.244738
2005-06-20,82.570511,20.958601,28.413082,15.763860,52.219326,47.407623,54.102646,47.064201,43.660000,24.224493
2005-06-21,82.618134,20.952919,28.628038,15.687704,52.433491,47.754971,54.109337,47.222054,43.810001,24.018114
2005-06-22,82.686142,20.960495,28.542059,15.835661,52.657902,48.333927,54.229496,47.559078,43.720001,23.981689
2005-06-23,81.523102,20.687929,28.219610,15.557153,52.606853,48.283596,54.209515,47.588940,44.020000,23.896708
2005-06-24,80.924568,20.328306,28.214245,15.502757,52.688442,48.525249,54.236187,47.708416,43.900002,23.848139
2005-06-27,81.040199,20.441874,28.149748,15.600670,52.729275,48.656116,54.256199,47.776630,43.910000,23.817049
2005-06-28,81.720352,20.782564,28.310976,15.718165,52.576256,48.323875,54.196163,47.627308,43.450001,23.935705
2005-06-29,81.502686,20.865862,28.192734,15.626777,52.550804,48.248348,54.209515,47.652943,43.630001,24.013433
2005-06-30,81.060577,20.827991,28.155121,15.578909,52.719093,48.681282,54.242882,47.823555,43.439999,24.017536
2005-07-01,81.298630,21.005926,28.117500,15.635483,52.531300,48.091270,54.092937,47.603889,42.700001,24.222118
2005-07-05,81.951576,21.248194,28.149748,15.705105,52.336899,47.636627,54.106361,47.449696,42.279999,24.528978
2005-07-06,81.264633,21.119488,28.074505,15.628957,52.418770,47.899326,54.139763,47.552513,42.250000,24.467611
2005-07-07,81.584297,21.180050,27.918663,15.674645,52.485268,48.000298,54.186665,47.676720,42.360001,24.492153
2005-07-08,82.516113,21.535892,28.294846,15.837833,52.398277,47.803337,54.126442,47.582458,42.259998,24.909492
2005-07-11,82.937836,21.793310,28.499054,16.079350,52.403419,47.803337,54.086258,47.321251,42.540001,25.212276
2005-07-12,83.155449,21.744091,28.794640,16.270828,52.377827,47.535606,54.086258,47.214207,42.639999,25.208181
2005-07-13,83.271049,21.687309,28.563547,16.259949,52.306271,47.464878,54.092937,47.321251,42.349998,25.060877
2005-07-14,83.597549,21.501825,28.644169,16.353508,52.306271,47.343609,54.092937,47.364063,41.900002,24.643547
2005-07-15,83.549911,21.554813,28.568932,16.264301,52.331810,47.469959,54.099640,47.385498,42.049999,24.745832
2005-07-18,83.216667,21.414755,28.488319,16.214254,52.239689,47.116287,54.086258,47.346943,42.009998,24.811302
2005-07-19,83.672356,21.706244,28.552811,16.399200,52.265293,47.283047,54.106361,47.385498,41.889999,24.999504
2005-07-20,83.958031,22.001507,28.746273,16.401379,52.352245,47.540672,54.099640,47.436863,42.200001,25.220459
2005-07-21,83.468323,21.653240,28.805391,16.579798,52.081142,46.893990,54.046154,47.192760,42.459999,24.864487
2005-07-22,84.026070,21.929586,28.778521,16.540627,52.157864,47.257736,54.099640,47.411179,42.450001,25.060877
2005-07-25,83.787994,21.819805,28.697906,16.397022,52.157864,47.086002,54.079552,47.406898,42.509998,25.060877
2005-07-26,83.890015,21.804657,28.611921,16.490582,52.214108,47.161758,54.066204,47.415474,42.250000,25.339115
2005-07-27,84.196075,21.922016,28.939745,16.579798,52.183445,47.086002,54.066204,47.355534,42.439999,25.408669
2005-07-28,84.726616,22.175648,29.138580,16.786501,52.336899,47.505310,54.072887,47.535362,42.750000,25.764637
2005-07-29,84.162079,22.107508,28.998871,16.775616,52.173206,47.035458,54.039444,47.428307,42.820000,25.731892
2005-08-01,84.100891,22.171862,29.283689,17.049774,52.142876,46.860565,54.006592,47.315666,43.130001,25.715544
2005-08-02,84.604172,22.353579,29.493282,17.352205,52.029980,46.708435,54.013279,47.229630,43.139999,25.899654
2005-08-03,84.828613,22.262709,29.713625,17.308697,52.199352,46.936611,54.033417,47.341446,43.529999,25.838285
2005-08-04,84.148476,21.952295,29.471788,17.156387,52.148052,46.840302,54.033417,47.341446,43.680000,25.400484
2005-08-05,83.577156,21.691095,29.364302,16.840893,51.891441,46.475246,53.986416,47.259735,43.599998,24.520800
2005-08-08,83.420700,21.547235,29.434158,16.956213,51.881157,46.389030,53.932770,47.044754,43.349998,23.637009
2005-08-09,83.924026,21.600243,29.810354,17.297819,51.973492,46.561394,53.993153,47.122173,43.340000,23.747484
2005-08-10,83.883217,21.653240,30.014584,17.482763,51.978668,46.510696,53.993153,47.160847,43.650002,23.976614
2005-08-11,84.216499,21.842518,30.498249,17.384846,52.117252,46.835205,54.033417,47.307053,44.450001,24.295759
2005-08-12,83.699547,21.554813,30.310150,17.199903,52.266087,47.311840,54.100479,47.534920,44.490002,24.275297
2005-08-15,84.216499,21.732740,30.363882,17.319572,52.219917,47.190090,54.073624,47.466125,44.130001,24.504433
2005-08-16,83.121452,21.433683,30.036070,17.019310,52.343086,47.519699,54.100479,47.590843,44.549999,24.647631
2005-08-17,83.114632,21.316334,29.960823,17.030186,52.235271,47.205364,54.113831,47.466125,43.910000,24.451237
2005-08-18,83.107849,21.312548,29.638386,16.716871,52.379032,47.555191,54.160831,47.599461,43.830002,24.287579
2005-08-19,83.298294,21.403400,29.783476,16.651590,52.327698,47.550156,54.140690,47.556435,43.599998,24.201654
2005-08-22,83.298294,21.467754,30.111305,16.858295,52.373894,47.499447,54.147446,47.534920,43.700001,24.275297
2005-08-23,83.141846,21.448820,29.982330,16.699463,52.409786,47.717472,54.201031,47.573662,43.759998,24.377594
2005-08-24,82.400490,21.342833,29.665253,16.481880,52.476601,47.763092,54.207764,47.556435,43.590000,24.463511
2005-08-25,82.699776,21.456392,29.778111,16.666824,52.476601,47.915199,54.201031,47.646774,43.730000,24.492153
2005-08-26,82.135223,21.100557,29.681381,16.645069,52.435490,47.899998,54.160831,47.724110,43.610001,24.189369
2005-08-29,82.767776,21.308764,29.665253,16.827841,52.455997,47.960838,54.174236,47.728458,43.570000,24.193478
2005-08-30,82.332489,21.308764,29.579273,16.651590,52.584332,48.265045,54.254715,47.805820,43.009998,24.267130
2005-08-31,83.373108,21.747877,30.111305,16.997551,52.789661,48.670681,54.395596,48.141243,43.400002,24.688549
2005-09-01,83.311890,21.819805,30.471376,17.232536,52.861759,48.377583,54.461540,48.005180,44.220001,24.909492
2005-09-02,83.162239,21.645664,30.578859,17.384846,52.835991,48.418297,54.528797,48.018181,44.250000,24.844030
2005-09-06,84.134857,21.914448,30.955048,17.602432,52.732967,48.077427,54.441322,47.918858,44.270000,25.375927
2005-09-07,84.277718,21.993948,30.869064,17.624191,52.645428,47.624599,54.400982,47.746162,44.330002,25.322741
2005-09-08,83.998856,21.906870,30.632589,17.595903,52.640293,47.675411,54.374043,47.759140,44.599998,25.159081
2005-09-09,84.746994,22.050728,31.035664,17.854826,52.624825,47.828133,54.387524,47.780708,44.840000,25.285923
2005-09-12,84.576988,22.141573,30.793816,17.828720,52.552761,47.497372,54.367279,47.659855,44.889999,25.208181
2005-09-13,84.107651,21.990152,30.584232,17.628542,52.681477,47.746655,54.400982,47.741844,44.560001,25.015871
2005-09-14,83.801628,21.785738,30.605724,17.565445,52.624825,47.563545,54.394260,47.625275,44.959999,24.995415
2005-09-15,83.760826,21.770590,30.627226,17.667706,52.496109,47.171730,54.380783,47.456902,45.419998,25.007690
2005-09-16,84.356422,21.914448,30.971172,17.939684,52.377659,46.861343,54.340424,47.327366,45.820000,25.060877
2005-09-19,84.076355,21.872808,30.766951,17.913576,52.424011,46.963142,54.353840,47.456902,46.250000,24.864487
2005-09-20,83.365974,21.615383,30.654097,17.961445,52.387993,47.085255,54.313534,47.383507,46.230000,24.672180
2005-09-21,82.587311,21.308764,30.686331,18.131163,52.506397,47.522804,54.367279,47.595051,47.060001,24.128010
2005-09-22,82.880981,21.339048,30.654097,17.950562,52.552761,47.477036,54.387524,47.569153,46.360001,24.258934
2005-09-23,82.949333,21.479109,30.525120,17.935335,52.460064,47.120827,54.340424,47.431023,46.279999,24.279392
2005-09-26,83.044952,21.620564,30.858320,18.094170,52.331318,46.907188,54.300091,47.279884,46.570000,24.472260
2005-09-27,83.024498,21.639530,30.740078,17.974497,52.295242,46.973320,54.279869,47.323044,46.250000,24.410181
2005-09-28,83.106430,21.609190,31.057167,18.179028,52.439445,47.288757,54.300091,47.422375,46.799999,24.174271
